ID,Groupx2,AGELT50,Test,Coherence,Reaction Time,Confidence,Correct
2301,1,2,test1,0.100,2710, ,2
2301,1,2,test1,0.100,2294, ,2
2301,1,2,test1,0.100,686, ,2
2301,1,2,test1,0.100,3614, ,2
2301,1,2,test1,0.100,598, ,2
2301,1,2,test1,0.150,1486, ,2
2301,1,2,test1,0.150,934, ,2
2301,1,2,test1,0.150,1158, ,2
2301,1,2,test1,0.150,3694, ,2
2301,1,2,test1,0.150,1439, ,2
2301,1,2,test1,0.150,1086, ,2
2301,1,2,test1,0.150,718, ,2
2301,1,2,test1,0.150,1046, ,2
2301,1,2,test1,0.150,2911, ,2
2301,1,2,test1,0.150,1567, ,2
2301,1,2,test1,0.150,654, ,2
2301,1,2,test1,0.150,5334, ,2
2301,1,2,test1,0.150,1790, ,2
2301,1,2,test1,0.150,1510, ,2
2301,1,2,test1,0.150,983, ,2
2301,1,2,test1,0.150,2174, ,2
2301,1,2,test1,0.150,2070, ,2
2301,1,2,test1,0.150,1334, ,2
2301,1,2,test1,0.150,2037, ,2
2301,1,2,test1,0.150,598, ,2
2301,1,2,test1,0.250,742, ,2
2301,1,2,test1,0.250,1935, ,2
2301,1,2,test1,0.250,2503, ,2
2301,1,2,test1,0.250,1758, ,2
2301,1,2,test1,0.250,1022, ,2
2301,1,2,test1,0.250,942, ,2
2301,1,2,test1,0.250,838, ,2
2301,1,2,test1,0.250,735, ,2
2301,1,2,test1,0.250,766, ,2
2301,1,2,test1,0.250,591, ,2
2301,1,2,test1,0.250,1127, ,2
2301,1,2,test1,0.250,1166, ,2
2301,1,2,test1,0.250,710, ,2
2301,1,2,test1,0.250,854, ,2
2301,1,2,test1,0.250,2910, ,2
2301,1,2,test1,0.250,838, ,2
2301,1,2,test1,0.250,534, ,2
2301,1,2,test1,0.250,590, ,2
2301,1,2,test1,0.250,926, ,2
2301,1,2,test1,0.250,574, ,2
2301,1,2,test1,0.350,926, ,2
2301,1,2,test1,0.350,975, ,2
2301,1,2,test1,0.350,782, ,2
2301,1,2,test1,0.350,950, ,2
2301,1,2,test1,0.350,734, ,2
2301,1,2,test1,0.350,895, ,2
2301,1,2,test1,0.350,1031, ,2
2301,1,2,test1,0.350,614, ,2
2301,1,2,test1,0.350,718, ,2
2301,1,2,test1,0.350,654, ,2
2301,1,2,test1,0.350,1639, ,2
2301,1,2,test1,0.350,694, ,2
2301,1,2,test1,0.350,750, ,2
2301,1,2,test1,0.350,974, ,2
2301,1,2,test1,0.350,598, ,2
2301,1,2,test1,0.350,638, ,2
2301,1,2,test1,0.350,622, ,2
2301,1,2,test1,0.350,598, ,2
2301,1,2,test1,0.350,598, ,2
2301,1,2,test1,0.350,566, ,2
2301,1,2,test1,0.450,1391, ,2
2301,1,2,test1,0.450,782, ,2
2301,1,2,test1,0.450,750, ,2
2301,1,2,test1,0.450,727, ,2
2301,1,2,test1,0.450,759, ,2
2301,1,2,test1,0.450,702, ,2
2301,1,2,test1,0.450,830, ,2
2301,1,2,test1,0.450,670, ,2
2301,1,2,test1,0.450,710, ,2
2301,1,2,test1,0.450,1726, ,2
2301,1,2,test1,0.450,678, ,2
2301,1,2,test1,0.450,1166, ,2
2301,1,2,test1,0.450,854, ,2
2301,1,2,test1,0.450,838, ,2
2301,1,2,test1,0.450,766, ,2
2301,1,2,test1,0.450,990, ,2
2301,1,2,test1,0.450,614, ,2
2301,1,2,test1,0.450,614, ,2
2301,1,2,test1,0.450,534, ,2
2301,1,2,test1,0.450,614, ,2
2301,1,2,test1,0.700,822, ,2
2301,1,2,test1,0.700,790, ,2
2301,1,2,test1,0.700,654, ,2
2301,1,2,test1,0.700,839, ,2
2301,1,2,test1,0.700,734, ,2
2301,1,2,test1,0.700,767, ,2
2301,1,2,test1,0.700,830, ,2
2301,1,2,test1,0.700,678, ,2
2301,1,2,test1,0.700,814, ,2
2301,1,2,test1,0.700,694, ,2
2301,1,2,test1,0.700,766, ,2
2301,1,2,test1,0.700,751, ,2
2301,1,2,test1,0.700,638, ,2
2301,1,2,test1,0.700,606, ,2
2301,1,2,test1,0.700,622, ,2
2301,1,2,test1,0.700,662, ,2
2301,1,2,test1,0.700,654, ,2
2301,1,2,test1,0.700,806, ,2
2301,1,2,test1,0.700,615, ,2
2301,1,2,test1,0.700,774, ,2
2301,1,2,test2,0.050,3303,7,2
2301,1,2,test2,0.050,3886,7,2
2301,1,2,test2,0.050,5046,7,2
2301,1,2,test2,0.050,4431,6,2
2301,1,2,test2,0.050,9615,5,2
2301,1,2,test2,0.150,1806,7,2
2301,1,2,test2,0.150,2799,7,2
2301,1,2,test2,0.150,1422,7,2
2301,1,2,test2,0.150,2358,7,2
2301,1,2,test2,0.150,1742,7,2
2301,1,2,test2,0.250,2470,7,2
2301,1,2,test2,0.250,2038,7,2
2301,1,2,test2,0.250,1590,7,2
2301,1,2,test2,0.250,1133,7,2
2301,1,2,test2,0.250,6558,6,2
2301,1,2,test2,0.450,902,7,2
2301,1,2,test2,0.450,1322,7,2
2301,1,2,test2,0.450,1422,7,2
2301,1,2,test2,0.450,766,7,2
2301,1,2,test2,0.450,807,7,2
2301,1,2,test2,0.700,1278,7,2
2301,1,2,test2,0.700,1870,7,2
2301,1,2,test2,0.700,1270,7,2
2301,1,2,test2,0.700,1389,7,2
2301,1,2,test2,0.700,830,7,2
2301,1,2,test3,0.050,534, ,1
2301,1,2,test3,0.050,438, ,1
2301,1,2,test3,0.050,534, ,1
2301,1,2,test3,0.050,1021, ,2
2301,1,2,test3,0.050,1670, ,2
2301,1,2,test3,0.050,1846, ,2
2301,1,2,test3,0.050,1430, ,2
2301,1,2,test3,0.050,2814, ,2
2301,1,2,test3,0.050,1702, ,2
2301,1,2,test3,0.050,1974, ,2
2301,1,2,test3,0.050,974, ,2
2301,1,2,test3,0.050,997, ,2
2301,1,2,test3,0.050,2934, ,2
2301,1,2,test3,0.050,646, ,2
2301,1,2,test3,0.050,846, ,2
2301,1,2,test3,0.050,1174, ,2
2301,1,2,test3,0.050,870, ,2
2301,1,2,test3,0.050,518, ,2
2301,1,2,test3,0.050,1429, ,2
2301,1,2,test3,0.050,1206, ,2
2301,1,2,test3,0.150,799, ,2
2301,1,2,test3,0.150,526, ,2
2301,1,2,test3,0.150,526, ,2
2301,1,2,test3,0.150,582, ,2
2301,1,2,test3,0.150,542, ,2
2301,1,2,test3,0.150,509, ,2
2301,1,2,test3,0.150,510, ,2
2301,1,2,test3,0.150,758, ,2
2301,1,2,test3,0.150,542, ,2
2301,1,2,test3,0.150,614, ,2
2301,1,2,test3,0.150,646, ,2
2301,1,2,test3,0.150,654, ,2
2301,1,2,test3,0.150,693, ,2
2301,1,2,test3,0.150,485, ,2
2301,1,2,test3,0.150,294, ,2
2301,1,2,test3,0.150,543, ,2
2301,1,2,test3,0.150,590, ,2
2301,1,2,test3,0.150,518, ,2
2301,1,2,test3,0.150,550, ,2
2301,1,2,test3,0.150,603, ,2
2301,1,2,test3,0.250,310, ,1
2301,1,2,test3,0.250,1006, ,2
2301,1,2,test3,0.250,630, ,2
2301,1,2,test3,0.250,542, ,2
2301,1,2,test3,0.250,446, ,2
2301,1,2,test3,0.250,582, ,2
2301,1,2,test3,0.250,543, ,2
2301,1,2,test3,0.250,606, ,2
2301,1,2,test3,0.250,590, ,2
2301,1,2,test3,0.250,486, ,2
2301,1,2,test3,0.250,382, ,2
2301,1,2,test3,0.250,558, ,2
2301,1,2,test3,0.250,541, ,2
2301,1,2,test3,0.250,590, ,2
2301,1,2,test3,0.250,502, ,2
2301,1,2,test3,0.250,622, ,2
2301,1,2,test3,0.250,502, ,2
2301,1,2,test3,0.250,478, ,2
2301,1,2,test3,0.250,557, ,2
2301,1,2,test3,0.250,582, ,2
2301,1,2,test3,0.450,686, ,1
2301,1,2,test3,0.450,582, ,2
2301,1,2,test3,0.450,510, ,2
2301,1,2,test3,0.450,542, ,2
2301,1,2,test3,0.450,623, ,2
2301,1,2,test3,0.450,479, ,2
2301,1,2,test3,0.450,558, ,2
2301,1,2,test3,0.450,518, ,2
2301,1,2,test3,0.450,686, ,2
2301,1,2,test3,0.450,550, ,2
2301,1,2,test3,0.450,470, ,2
2301,1,2,test3,0.450,526, ,2
2301,1,2,test3,0.450,510, ,2
2301,1,2,test3,0.450,510, ,2
2301,1,2,test3,0.450,534, ,2
2301,1,2,test3,0.450,582, ,2
2301,1,2,test3,0.450,478, ,2
2301,1,2,test3,0.450,582, ,2
2301,1,2,test3,0.450,550, ,2
2301,1,2,test3,0.450,462, ,2
2301,1,2,test3,0.700,526, ,1
2301,1,2,test3,0.700,582, ,2
2301,1,2,test3,0.700,503, ,2
2301,1,2,test3,0.700,486, ,2
2301,1,2,test3,0.700,550, ,2
2301,1,2,test3,0.700,575, ,2
2301,1,2,test3,0.700,646, ,2
2301,1,2,test3,0.700,502, ,2
2301,1,2,test3,0.700,526, ,2
2301,1,2,test3,0.700,526, ,2
2301,1,2,test3,0.700,557, ,2
2301,1,2,test3,0.700,534, ,2
2301,1,2,test3,0.700,470, ,2
2301,1,2,test3,0.700,502, ,2
2301,1,2,test3,0.700,422, ,2
2301,1,2,test3,0.700,542, ,2
2301,1,2,test3,0.700,454, ,2
2301,1,2,test3,0.700,478, ,2
2301,1,2,test3,0.700,502, ,2
2301,1,2,test3,0.700,518, ,2
2302,1,2,test0,0.025,1276, ,2
2302,1,2,test0,0.025,2196, ,2
2302,1,2,test0,0.050,1061, ,1
2302,1,2,test0,0.050,645, ,1
2302,1,2,test0,0.100,837, ,2
2302,1,2,test0,0.100,637, ,2
2302,1,2,test0,0.150,581, ,2
2302,1,2,test0,0.150,532, ,2
2302,1,2,test0,0.250,636, ,2
2302,1,2,test0,0.250,636, ,2
2302,1,2,test0,0.350,645, ,2
2302,1,2,test0,0.350,548, ,2
2302,1,2,test0,0.450,740, ,2
2302,1,2,test0,0.450,541, ,2
2302,1,2,test0,0.700,819, ,2
2302,1,2,test0,0.700,589, ,2
2302,1,2,test1,0.025,10015, , 
2302,1,2,test1,0.025,989, ,1
2302,1,2,test1,0.025,789, ,1
2302,1,2,test1,0.025,2076, ,1
2302,1,2,test1,0.025,2036, ,1
2302,1,2,test1,0.025,2421, ,1
2302,1,2,test1,0.025,3853, ,1
2302,1,2,test1,0.025,5621, ,1
2302,1,2,test1,0.025,7861, ,1
2302,1,2,test1,0.025,3260, ,1
2302,1,2,test1,0.025,1005, ,2
2302,1,2,test1,0.025,669, ,2
2302,1,2,test1,0.025,1765, ,2
2302,1,2,test1,0.025,5052, ,2
2302,1,2,test1,0.025,8587, ,2
2302,1,2,test1,0.025,8373, ,2
2302,1,2,test1,0.025,1876, ,2
2302,1,2,test1,0.025,612, ,2
2302,1,2,test1,0.025,1411, ,2
2302,1,2,test1,0.025,8309, ,2
2302,1,2,test1,0.050,1812, ,1
2302,1,2,test1,0.050,2948, ,1
2302,1,2,test1,0.050,773, ,1
2302,1,2,test1,0.050,653, ,2
2302,1,2,test1,0.050,1709, ,2
2302,1,2,test1,0.050,2868, ,2
2302,1,2,test1,0.050,3613, ,2
2302,1,2,test1,0.050,3852, ,2
2302,1,2,test1,0.050,4524, ,2
2302,1,2,test1,0.050,4549, ,2
2302,1,2,test1,0.050,7140, ,2
2302,1,2,test1,0.050,1596, ,2
2302,1,2,test1,0.050,1685, ,2
2302,1,2,test1,0.050,1620, ,2
2302,1,2,test1,0.050,1580, ,2
2302,1,2,test1,0.050,789, ,2
2302,1,2,test1,0.050,1501, ,2
2302,1,2,test1,0.050,1076, ,2
2302,1,2,test1,0.050,6541, ,2
2302,1,2,test1,0.050,860, ,2
2302,1,2,test1,0.100,3644, ,1
2302,1,2,test1,0.100,725, ,2
2302,1,2,test1,0.100,764, ,2
2302,1,2,test1,0.100,580, ,2
2302,1,2,test1,0.100,717, ,2
2302,1,2,test1,0.100,1301, ,2
2302,1,2,test1,0.100,6284, ,2
2302,1,2,test1,0.100,3084, ,2
2302,1,2,test1,0.100,876, ,2
2302,1,2,test1,0.100,844, ,2
2302,1,2,test1,0.100,836, ,2
2302,1,2,test1,0.100,789, ,2
2302,1,2,test1,0.100,901, ,2
2302,1,2,test1,0.100,1020, ,2
2302,1,2,test1,0.100,1292, ,2
2302,1,2,test1,0.100,924, ,2
2302,1,2,test1,0.100,804, ,2
2302,1,2,test1,0.100,836, ,2
2302,1,2,test1,0.100,885, ,2
2302,1,2,test1,0.100,1116, ,2
2302,1,2,test1,0.150,2333, ,1
2302,1,2,test1,0.150,3229, ,1
2302,1,2,test1,0.150,4756, ,1
2302,1,2,test1,0.150,6149, ,1
2302,1,2,test1,0.150,693, ,2
2302,1,2,test1,0.150,876, ,2
2302,1,2,test1,0.150,3788, ,2
2302,1,2,test1,0.150,2644, ,2
2302,1,2,test1,0.150,1604, ,2
2302,1,2,test1,0.150,2277, ,2
2302,1,2,test1,0.150,7141, ,2
2302,1,2,test1,0.150,4957, ,2
2302,1,2,test1,0.150,4069, ,2
2302,1,2,test1,0.150,1037, ,2
2302,1,2,test1,0.150,716, ,2
2302,1,2,test1,0.150,756, ,2
2302,1,2,test1,0.150,869, ,2
2302,1,2,test1,0.150,1132, ,2
2302,1,2,test1,0.150,789, ,2
2302,1,2,test1,0.150,725, ,2
2302,1,2,test1,0.250,612, ,1
2302,1,2,test1,0.250,1548, ,1
2302,1,2,test1,0.250,1220, ,1
2302,1,2,test1,0.250,1604, ,1
2302,1,2,test1,0.250,3044, ,1
2302,1,2,test1,0.250,4428, ,1
2302,1,2,test1,0.250,3364, ,1
2302,1,2,test1,0.250,724, ,2
2302,1,2,test1,0.250,685, ,2
2302,1,2,test1,0.250,925, ,2
2302,1,2,test1,0.250,1428, ,2
2302,1,2,test1,0.250,780, ,2
2302,1,2,test1,0.250,2596, ,2
2302,1,2,test1,0.250,1749, ,2
2302,1,2,test1,0.250,3468, ,2
2302,1,2,test1,0.250,668, ,2
2302,1,2,test1,0.250,604, ,2
2302,1,2,test1,0.250,669, ,2
2302,1,2,test1,0.250,820, ,2
2302,1,2,test1,0.250,660, ,2
2302,1,2,test1,0.350,1932, ,1
2302,1,2,test1,0.350,2740, ,1
2302,1,2,test1,0.350,1964, ,1
2302,1,2,test1,0.350,4948, ,1
2302,1,2,test1,0.350,3293, ,1
2302,1,2,test1,0.350,501, ,2
2302,1,2,test1,0.350,620, ,2
2302,1,2,test1,0.350,580, ,2
2302,1,2,test1,0.350,2940, ,2
2302,1,2,test1,0.350,3884, ,2
2302,1,2,test1,0.350,2396, ,2
2302,1,2,test1,0.350,884, ,2
2302,1,2,test1,0.350,892, ,2
2302,1,2,test1,0.350,861, ,2
2302,1,2,test1,0.350,709, ,2
2302,1,2,test1,0.350,917, ,2
2302,1,2,test1,0.350,636, ,2
2302,1,2,test1,0.350,644, ,2
2302,1,2,test1,0.350,653, ,2
2302,1,2,test1,0.350,644, ,2
2302,1,2,test1,0.450,1508, ,1
2302,1,2,test1,0.450,1220, ,1
2302,1,2,test1,0.450,1756, ,1
2302,1,2,test1,0.450,2132, ,1
2302,1,2,test1,0.450,2364, ,1
2302,1,2,test1,0.450,4917, ,1
2302,1,2,test1,0.450,4236, ,1
2302,1,2,test1,0.450,4396, ,1
2302,1,2,test1,0.450,565, ,2
2302,1,2,test1,0.450,717, ,2
2302,1,2,test1,0.450,956, ,2
2302,1,2,test1,0.450,757, ,2
2302,1,2,test1,0.450,557, ,2
2302,1,2,test1,0.450,893, ,2
2302,1,2,test1,0.450,700, ,2
2302,1,2,test1,0.450,645, ,2
2302,1,2,test1,0.450,748, ,2
2302,1,2,test1,0.450,668, ,2
2302,1,2,test1,0.450,620, ,2
2302,1,2,test1,0.450,676, ,2
2302,1,2,test1,0.700,1429, ,1
2302,1,2,test1,0.700,1493, ,1
2302,1,2,test1,0.700,2341, ,1
2302,1,2,test1,0.700,2500, ,1
2302,1,2,test1,0.700,2612, ,1
2302,1,2,test1,0.700,2525, ,1
2302,1,2,test1,0.700,4084, ,1
2302,1,2,test1,0.700,1884, ,1
2302,1,2,test1,0.700,3556, ,1
2302,1,2,test1,0.700,636, ,2
2302,1,2,test1,0.700,1612, ,2
2302,1,2,test1,0.700,661, ,2
2302,1,2,test1,0.700,692, ,2
2302,1,2,test1,0.700,612, ,2
2302,1,2,test1,0.700,757, ,2
2302,1,2,test1,0.700,605, ,2
2302,1,2,test1,0.700,900, ,2
2302,1,2,test1,0.700,677, ,2
2302,1,2,test1,0.700,700, ,2
2302,1,2,test1,0.700,588, ,2
2302,1,2,test2,0.050,8723,4,2
2302,1,2,test2,0.050,3836,5,2
2302,1,2,test2,0.050,8629,6,2
2302,1,2,test2,0.050,2941,6,2
2302,1,2,test2,0.050,4492,6,2
2302,1,2,test2,0.150,1644,6,2
2302,1,2,test2,0.150,4940,6,2
2302,1,2,test2,0.150,853,6,2
2302,1,2,test2,0.150,988,6,2
2302,1,2,test2,0.150,1668,6,2
2302,1,2,test2,0.250,884,6,2
2302,1,2,test2,0.250,1749,5,2
2302,1,2,test2,0.250,3348,5,2
2302,1,2,test2,0.250,1636,6,2
2302,1,2,test2,0.250,980,6,2
2302,1,2,test2,0.450,764,6,2
2302,1,2,test2,0.450,813,6,2
2302,1,2,test2,0.450,1053,6,2
2302,1,2,test2,0.450,868,6,2
2302,1,2,test2,0.450,716,6,2
2302,1,2,test2,0.700,941,6,2
2302,1,2,test2,0.700,748,6,2
2302,1,2,test2,0.700,748,6,2
2302,1,2,test2,0.700,1236,6,2
2302,1,2,test2,0.700,844,6,2
2302,1,2,test3,0.050,772, ,1
2302,1,2,test3,0.050,492, ,1
2302,1,2,test3,0.050,1948, ,1
2302,1,2,test3,0.050,908, ,2
2302,1,2,test3,0.050,676, ,2
2302,1,2,test3,0.050,773, ,2
2302,1,2,test3,0.050,604, ,2
2302,1,2,test3,0.050,804, ,2
2302,1,2,test3,0.050,1252, ,2
2302,1,2,test3,0.050,820, ,2
2302,1,2,test3,0.050,837, ,2
2302,1,2,test3,0.050,540, ,2
2302,1,2,test3,0.050,532, ,2
2302,1,2,test3,0.050,532, ,2
2302,1,2,test3,0.050,509, ,2
2302,1,2,test3,0.050,876, ,2
2302,1,2,test3,0.050,804, ,2
2302,1,2,test3,0.050,700, ,2
2302,1,2,test3,0.050,948, ,2
2302,1,2,test3,0.050,484, ,2
2302,1,2,test3,0.150,588, ,2
2302,1,2,test3,0.150,516, ,2
2302,1,2,test3,0.150,556, ,2
2302,1,2,test3,0.150,804, ,2
2302,1,2,test3,0.150,604, ,2
2302,1,2,test3,0.150,573, ,2
2302,1,2,test3,0.150,413, ,2
2302,1,2,test3,0.150,404, ,2
2302,1,2,test3,0.150,564, ,2
2302,1,2,test3,0.150,548, ,2
2302,1,2,test3,0.150,500, ,2
2302,1,2,test3,0.150,596, ,2
2302,1,2,test3,0.150,628, ,2
2302,1,2,test3,0.150,556, ,2
2302,1,2,test3,0.150,445, ,2
2302,1,2,test3,0.150,540, ,2
2302,1,2,test3,0.150,588, ,2
2302,1,2,test3,0.150,612, ,2
2302,1,2,test3,0.150,508, ,2
2302,1,2,test3,0.150,572, ,2
2302,1,2,test3,0.250,668, ,2
2302,1,2,test3,0.250,620, ,2
2302,1,2,test3,0.250,500, ,2
2302,1,2,test3,0.250,564, ,2
2302,1,2,test3,0.250,468, ,2
2302,1,2,test3,0.250,629, ,2
2302,1,2,test3,0.250,477, ,2
2302,1,2,test3,0.250,500, ,2
2302,1,2,test3,0.250,572, ,2
2302,1,2,test3,0.250,476, ,2
2302,1,2,test3,0.250,549, ,2
2302,1,2,test3,0.250,436, ,2
2302,1,2,test3,0.250,468, ,2
2302,1,2,test3,0.250,565, ,2
2302,1,2,test3,0.250,741, ,2
2302,1,2,test3,0.250,468, ,2
2302,1,2,test3,0.250,580, ,2
2302,1,2,test3,0.250,524, ,2
2302,1,2,test3,0.250,580, ,2
2302,1,2,test3,0.250,740, ,2
2302,1,2,test3,0.450,461, ,2
2302,1,2,test3,0.450,412, ,2
2302,1,2,test3,0.450,516, ,2
2302,1,2,test3,0.450,588, ,2
2302,1,2,test3,0.450,468, ,2
2302,1,2,test3,0.450,500, ,2
2302,1,2,test3,0.450,508, ,2
2302,1,2,test3,0.450,452, ,2
2302,1,2,test3,0.450,468, ,2
2302,1,2,test3,0.450,532, ,2
2302,1,2,test3,0.450,588, ,2
2302,1,2,test3,0.450,485, ,2
2302,1,2,test3,0.450,548, ,2
2302,1,2,test3,0.450,492, ,2
2302,1,2,test3,0.450,540, ,2
2302,1,2,test3,0.450,500, ,2
2302,1,2,test3,0.450,460, ,2
2302,1,2,test3,0.450,548, ,2
2302,1,2,test3,0.450,516, ,2
2302,1,2,test3,0.450,564, ,2
2302,1,2,test3,0.700,420, ,1
2302,1,2,test3,0.700,524, ,2
2302,1,2,test3,0.700,533, ,2
2302,1,2,test3,0.700,388, ,2
2302,1,2,test3,0.700,516, ,2
2302,1,2,test3,0.700,525, ,2
2302,1,2,test3,0.700,468, ,2
2302,1,2,test3,0.700,452, ,2
2302,1,2,test3,0.700,484, ,2
2302,1,2,test3,0.700,492, ,2
2302,1,2,test3,0.700,572, ,2
2302,1,2,test3,0.700,524, ,2
2302,1,2,test3,0.700,499, ,2
2302,1,2,test3,0.700,635, ,2
2302,1,2,test3,0.700,467, ,2
2302,1,2,test3,0.700,597, ,2
2302,1,2,test3,0.700,620, ,2
2302,1,2,test3,0.700,556, ,2
2302,1,2,test3,0.700,588, ,2
2302,1,2,test3,0.700,652, ,2
2303,1,2,test0,0.025,1711, ,1
2303,1,2,test0,0.025,3049, ,1
2303,1,2,test0,0.050,7512, ,2
2303,1,2,test0,0.050,7279, ,2
2303,1,2,test0,0.100,3031, ,2
2303,1,2,test0,0.100,1866, ,2
2303,1,2,test0,0.150,2103, ,1
2303,1,2,test0,0.150,3743, ,1
2303,1,2,test0,0.250,4079, ,1
2303,1,2,test0,0.250,815, ,2
2303,1,2,test0,0.350,3567, ,1
2303,1,2,test0,0.350,983, ,2
2303,1,2,test0,0.450,1423, ,1
2303,1,2,test0,0.450,1153, ,1
2303,1,2,test0,0.700,2472, ,1
2303,1,2,test0,0.700,2974, ,2
2303,1,2,test1,0.025,10015, , 
2303,1,2,test1,0.025,2639, ,1
2303,1,2,test1,0.025,3081, ,1
2303,1,2,test1,0.025,5879, ,1
2303,1,2,test1,0.025,1255, ,1
2303,1,2,test1,0.025,2471, ,1
2303,1,2,test1,0.025,1112, ,1
2303,1,2,test1,0.025,599, ,1
2303,1,2,test1,0.025,4063, ,2
2303,1,2,test1,0.025,1113, ,2
2303,1,2,test1,0.025,1888, ,2
2303,1,2,test1,0.025,2743, ,2
2303,1,2,test1,0.025,1503, ,2
2303,1,2,test1,0.025,3402, ,2
2303,1,2,test1,0.025,4447, ,2
2303,1,2,test1,0.025,1007, ,2
2303,1,2,test1,0.025,688, ,2
2303,1,2,test1,0.025,705, ,2
2303,1,2,test1,0.025,800, ,2
2303,1,2,test1,0.025,671, ,2
2303,1,2,test1,0.050,3457, ,1
2303,1,2,test1,0.050,824, ,1
2303,1,2,test1,0.050,3695, ,1
2303,1,2,test1,0.050,3193, ,1
2303,1,2,test1,0.050,2297, ,1
2303,1,2,test1,0.050,2177, ,1
2303,1,2,test1,0.050,559, ,1
2303,1,2,test1,0.050,458, ,1
2303,1,2,test1,0.050,513, ,1
2303,1,2,test1,0.050,808, ,1
2303,1,2,test1,0.050,720, ,1
2303,1,2,test1,0.050,1354, ,1
2303,1,2,test1,0.050,4207, ,2
2303,1,2,test1,0.050,935, ,2
2303,1,2,test1,0.050,2135, ,2
2303,1,2,test1,0.050,3367, ,2
2303,1,2,test1,0.050,1232, ,2
2303,1,2,test1,0.050,1034, ,2
2303,1,2,test1,0.050,1120, ,2
2303,1,2,test1,0.050,1512, ,2
2303,1,2,test1,0.100,1359, ,1
2303,1,2,test1,0.100,8239, ,1
2303,1,2,test1,0.100,2031, ,1
2303,1,2,test1,0.100,1431, ,1
2303,1,2,test1,0.100,2698, ,1
2303,1,2,test1,0.100,672, ,1
2303,1,2,test1,0.100,705, ,1
2303,1,2,test1,0.100,6752, ,2
2303,1,2,test1,0.100,4490, ,2
2303,1,2,test1,0.100,4263, ,2
2303,1,2,test1,0.100,4162, ,2
2303,1,2,test1,0.100,2128, ,2
2303,1,2,test1,0.100,727, ,2
2303,1,2,test1,0.100,897, ,2
2303,1,2,test1,0.100,1227, ,2
2303,1,2,test1,0.100,785, ,2
2303,1,2,test1,0.100,656, ,2
2303,1,2,test1,0.100,896, ,2
2303,1,2,test1,0.100,1336, ,2
2303,1,2,test1,0.100,1047, ,2
2303,1,2,test1,0.150,5760, ,1
2303,1,2,test1,0.150,1303, ,1
2303,1,2,test1,0.150,4008, ,1
2303,1,2,test1,0.150,1739, ,1
2303,1,2,test1,0.150,4943, ,1
2303,1,2,test1,0.150,2072, ,1
2303,1,2,test1,0.150,1519, ,1
2303,1,2,test1,0.150,3128, ,1
2303,1,2,test1,0.150,4391, ,1
2303,1,2,test1,0.150,799, ,1
2303,1,2,test1,0.150,897, ,1
2303,1,2,test1,0.150,2049, ,2
2303,1,2,test1,0.150,3639, ,2
2303,1,2,test1,0.150,1615, ,2
2303,1,2,test1,0.150,759, ,2
2303,1,2,test1,0.150,1576, ,2
2303,1,2,test1,0.150,800, ,2
2303,1,2,test1,0.150,1256, ,2
2303,1,2,test1,0.150,823, ,2
2303,1,2,test1,0.150,784, ,2
2303,1,2,test1,0.250,5159, ,1
2303,1,2,test1,0.250,4447, ,1
2303,1,2,test1,0.250,2207, ,1
2303,1,2,test1,0.250,1175, ,1
2303,1,2,test1,0.250,1400, ,1
2303,1,2,test1,0.250,2513, ,1
2303,1,2,test1,0.250,2855, ,1
2303,1,2,test1,0.250,2058, ,1
2303,1,2,test1,0.250,888, ,1
2303,1,2,test1,0.250,1519, ,1
2303,1,2,test1,0.250,1944, ,1
2303,1,2,test1,0.250,1168, ,2
2303,1,2,test1,0.250,711, ,2
2303,1,2,test1,0.250,1951, ,2
2303,1,2,test1,0.250,1034, ,2
2303,1,2,test1,0.250,1711, ,2
2303,1,2,test1,0.250,736, ,2
2303,1,2,test1,0.250,650, ,2
2303,1,2,test1,0.250,1464, ,2
2303,1,2,test1,0.250,1247, ,2
2303,1,2,test1,0.350,2711, ,1
2303,1,2,test1,0.350,4112, ,1
2303,1,2,test1,0.350,3855, ,1
2303,1,2,test1,0.350,1999, ,1
2303,1,2,test1,0.350,823, ,1
2303,1,2,test1,0.350,1737, ,1
2303,1,2,test1,0.350,847, ,1
2303,1,2,test1,0.350,1537, ,1
2303,1,2,test1,0.350,842, ,1
2303,1,2,test1,0.350,567, ,1
2303,1,2,test1,0.350,799, ,1
2303,1,2,test1,0.350,4736, ,2
2303,1,2,test1,0.350,1239, ,2
2303,1,2,test1,0.350,896, ,2
2303,1,2,test1,0.350,1135, ,2
2303,1,2,test1,0.350,671, ,2
2303,1,2,test1,0.350,600, ,2
2303,1,2,test1,0.350,800, ,2
2303,1,2,test1,0.350,752, ,2
2303,1,2,test1,0.350,975, ,2
2303,1,2,test1,0.450,3319, ,1
2303,1,2,test1,0.450,3056, ,1
2303,1,2,test1,0.450,1112, ,1
2303,1,2,test1,0.450,1135, ,1
2303,1,2,test1,0.450,1408, ,1
2303,1,2,test1,0.450,935, ,1
2303,1,2,test1,0.450,3057, ,1
2303,1,2,test1,0.450,5039, ,2
2303,1,2,test1,0.450,928, ,2
2303,1,2,test1,0.450,1079, ,2
2303,1,2,test1,0.450,1112, ,2
2303,1,2,test1,0.450,769, ,2
2303,1,2,test1,0.450,855, ,2
2303,1,2,test1,0.450,970, ,2
2303,1,2,test1,0.450,587, ,2
2303,1,2,test1,0.450,769, ,2
2303,1,2,test1,0.450,543, ,2
